rating,year,title_length,rating_count,lifespan_in_movielens,genres
3.375,1961.0,17.0,20,244001331,Crime|Drama
3.3027670527670527,2012.0,21.0,1554,212051739,Action|Fantasy|Horror|IMAX
3.1812339331619537,2016.0,22.0,389,57750828,Action|Horror
3.0416666666666665,2011.0,23.0,12,23361306,Action|Animation|Horror
3.3353705118411,2006.0,21.0,3927,400182676,Action|Fantasy|Horror
3.3529411764705883,2009.0,30.0,2278,305049906,Action|Fantasy|Horror|Thriller
3.0,1915.0,46.0,1,0,Drama|Romance
2.393939393939394,2005.0,12.0,33,366266264,Comedy|Drama|Romance
2.933467741935484,2002.0,10.0,248,506930241,Drama
3.471264367816092,2006.0,32.0,87,272951321,Action|Crime|Drama
3.640449438202247,2010.0,26.0,89,232126936,Action|Crime|Drama
3.3333333333333335,1994.0,4.0,3,76723311,Drama
3.15,2010.0,12.0,10,123961249,Horror|Thriller
2.9375,2016.0,9.0,8,25799551,Children|Comedy|Drama
3.0,1955.0,18.0,2,27780243,Drama
1.75,2015.0,19.0,4,61774996,Comedy
3.5,2000.0,21.0,1,0,(no genres listed)
2.0,2001.0,16.0,2,15100299,Crime
2.9444444444444446,2014.0,25.0,9,85006490,Comedy
2.75,1991.0,24.0,6,85015173,Comedy
3.0,1966.0,27.0,4,93301225,Documentary
2.0454545454545454,2007.2727272727273,9.0,11,89501741,Horror|Mystery|Sci-Fi|Thriller
3.5,1963.0,18.0,2,12737343,Sci-Fi
1.8714285714285714,1957.0,14.0,35,482997135,Horror|Sci-Fi
2.8823529411764706,2014.0,26.0,17,39257196,Horror|Thriller
2.75,2015.0,10.0,32,109128707,Comedy|Drama
3.8,2003.0,19.0,5,209644824,Drama
3.5,2001.0,39.0,4,63690574,Drama|War
3.8333333333333335,2012.0,12.0,3,38148488,Comedy|Crime|Drama
4.0,1970.0,7.0,1,0,(no genres listed)
3.3444262964475295,2002.0,10.0,2449,516830688,Drama|Thriller
3.5140845070422535,1969.0,41.0,71,464369627,Drama|Thriller
2.9,1947.0,15.0,5,105135502,Drama|Film-Noir
3.6402439024390243,1951.9512195121952,18.0,164,410687793,Comedy
2.8588709677419355,2014.4032258064517,19.0,124,111512796,Comedy
3.5822306238185253,2005.0,19.0,529,408108336,Drama
3.8823529411764706,1977.0,91.0,51,433449503,Drama
3.625,2007.0,14.0,4,148210913,Drama|Romance
3.4302325581395348,2012.0,33.0,43,168378145,Comedy|Drama|Romance
3.2574178027265437,1996.6375300721731,13.0,1247,711817602,Mystery|Sci-Fi|Thriller
3.5210084033613445,1994.0,45.0,119,704445510,Drama
3.25,2011.0,12.0,2,82104016,Drama
3.984057883991834,1992.034045874865,10.0,16654,691580613,Drama|Western
3.873679935012185,1960.0,15.0,1231,482440317,Drama|Western
3.5,2013.0,19.0,2,77869220,Adventure|Comedy|Mystery
2.5238095238095237,1996.0,48.0,21,657490408,Documentary
1.5,2015.0,9.0,1,0,Crime|Drama|Romance
2.834841628959276,2014.0,10.0,442,108364260,Horror|Mystery|Thriller
2.625,2018.0,20.0,12,5349008,Horror
4.0,1992.0,21.0,1,0,Action|Documentary|Drama|War
4.0,2014.0,5.0,1,0,Comedy|Drama|Thriller
2.0,2015.0,12.0,1,0,Drama
3.0,2011.0,9.0,2,23025322,(no genres listed)
2.1666666666666665,2007.0,6.0,3,184706947,Horror|Thriller
2.75,1972.0,19.0,2,151818009,Action|Comedy|Drama
3.361111111111111,1926.388888888889,17.0,18,269951113,Crime|Drama|Romance
2.25,1957.0,16.0,2,72528936,Crime|Drama
3.0,2006.0,12.0,1,0,Horror
3.219758064516129,1996.0,16.0,248,678057966,Drama
2.888888888888889,2012.0,12.0,9,74240181,Comedy|Romance
4.0,2017.0,13.0,1,0,Comedy|Drama|Fantasy
2.3877551020408165,1979.0,110.0,49,361017594,Adventure|Comedy|Fantasy|Sci-Fi
2.5,2010.0,11.0,1,0,Horror|Thriller
2.8125,2010.0,104.0,8,151973999,Comedy
1.8181818181818181,1999.0,15.0,11,366957624,Drama
3.202048417132216,1998.2029795158287,14.0,537,303584683,Horror|Mystery|Romance
2.75,1932.0,11.0,2,87390332,Comedy|Drama|Romance
3.3333333333333335,1939.0,13.0,15,261781967,Drama|Western
3.1,2011.0,12.0,5,149716073,Drama
3.1315789473684212,1950.0,13.0,19,294728750,Drama|Film-Noir
3.3,2011.0,10.0,5,85318152,Documentary
3.796116504854369,2007.0,44.0,103,260795424,Comedy|Documentary
4.0,2014.0,15.0,1,0,Comedy|Romance
3.4166666666666665,2012.0,6.0,12,98291890,Action|Drama|Thriller
3.6216216216216215,2009.918918918919,6.0,37,242919283,Drama
3.6197380729653883,2006.0,9.0,2138,391679438,Crime|Drama
1.9166666666666667,2015.0,15.0,6,74455111,Drama
3.9,2007.0,65.0,5,155959233,Drama
3.565031982942431,2003.0,28.0,469,454643804,Crime|Drama
3.142857142857143,2016.0,21.0,7,53005238,Drama
3.9,2014.0,48.0,10,88145793,Documentary
3.8,2015.0,5.0,5,85904540,Documentary
3.6666666666666665,1998.0,16.0,3,2008537,Documentary
2.6017645879286144,1991.9959895728896,17.0,4987,602657314,Action|Sci-Fi
2.3333333333333335,1998.0,38.0,6,66628145,Action|Sci-Fi
2.5,1999.0,42.0,14,77222575,Action|Sci-Fi
2.574074074074074,2012.0,35.0,108,176693558,Action|Sci-Fi|Thriller
2.4947368421052634,2009.0,31.0,190,267555128,Action|Drama|Sci-Fi|Thriller
1.878787878787879,1999.0,29.0,1452,603096610,Action|Sci-Fi
3.4654966094934183,2010.2840047865975,7.0,2507,342252579,Drama|Mystery|Thriller
2.5,2014.0,14.0,1,0,Thriller
3.6153846153846154,2013.0,18.0,91,137143091,Documentary
3.3,2002.0,32.0,35,457619578,Comedy|Drama
3.6918103448275863,1961.0775862068965,41.0,464,310066532,Drama|War
2.8333333333333335,2006.0,45.0,9,203515166,Documentary
3.269230769230769,2005.0,18.0,39,329718593,Documentary
3.4672131147540983,2006.0,35.0,61,324472876,Drama|Mystery|Thriller
2.75,2011.0,38.0,6,118361977,Documentary
3.5,1927.0,40.0,97,348790730,Drama|Horror|Romance
3.0086355785837653,1992.0,14.0,579,532451902,Crime|Thriller
2.0,2011.0,16.0,1,0,Documentary
2.9545454545454546,2016.0,9.0,11,31167780,Comedy|Romance
3.4815573770491803,2005.0,25.0,1708,420218449,Action|Crime|Drama|Thriller
3.75,2016.0,20.0,6,72291181,Romance
2.6666666666666665,2010.0,24.0,3,75131334,(no genres listed)
3.5,2008.0,19.0,1,0,Documentary
3.2384615384615385,2017.0,8.0,65,44069511,Action|Thriller
3.0,2009.0,12.0,10,165153016,Drama
1.875,2013.0,14.0,4,62022306,Fantasy|Horror
3.37603305785124,1998.7851239669421,11.0,121,513925487,Documentary
3.8333333333333335,1971.0,25.0,3,49612129,Mystery|Thriller
3.4296875,1978.0,19.0,64,291670892,Comedy|Drama|Romance
4.5,2010.0,9.0,5,58480020,Documentary
3.361111111111111,2008.0,16.0,18,263871195,Documentary
2.0,2006.0,12.0,1,0,(no genres listed)
2.5625,2015.0,9.0,8,62195679,Action|Horror|Thriller
2.5,2006.0,22.0,1,0,Crime|Drama|Mystery
3.1666666666666665,2004.0,3.0,3,55147077,Drama
3.0,2001.0,10.0,1,0,Action|Crime|Thriller
2.0,1982.0,15.0,1,0,Comedy|Romance
3.5128205128205128,2002.0,45.0,117,402789039,Documentary
0.5,2011.0,25.0,1,0,Horror
3.1,2011.0,9.0,5,101177908,Documentary
3.1666666666666665,2013.0,42.0,3,84037521,Documentary
1.5,2014.0,11.0,1,0,Comedy|Romance
3.709090909090909,2006.0,20.0,110,303992405,Documentary
3.0833333333333335,2007.0,9.0,6,78172944,Drama
4.0,2010.0,25.0,5,18292254,Comedy|Romance
2.716666666666667,2008.5666666666666,6.0,30,154997092,Documentary
0.5,2010.0,9.0,2,32727412,Action|Adventure|Drama
3.0,2001.0,11.0,15,196235999,Crime|Drama|Mystery
3.148936170212766,2018.0,6.0,94,17441777,Drama|Horror
3.3217550274223036,1964.0,27.0,547,565100917,Musical
4.5,2015.0,7.0,1,0,Comedy|Drama
3.5,2012.0,20.0,8,137448057,Drama
2.2,1990.0,17.0,5,151436607,Drama
3.5,2008.0,8.0,1,0,Drama
3.5,2008.0,32.0,3,85362060,Animation|Children
1.6666666666666667,2008.0,34.0,3,16383291,Animation|Children|Drama
3.3590269636576786,2009.757327080891,11.0,1706,433670946,Action|Adventure|Comedy|Drama|Thriller
3.505434782608696,1995.0,15.0,1380,700347965,Comedy|Drama
0.5,2015.0,9.0,1,0,Action|Horror|Thriller
3.5294117647058822,1947.0,16.0,17,288508935,Drama|Film-Noir|Thriller
2.5,1955.0,7.0,1,0,Action|Adventure|Drama
3.2261904761904763,1993.0,13.0,924,555863063,Drama|Romance
2.0,1957.0,13.0,2,11155473,Drama
3.5,2009.0,11.0,1,0,Comedy
3.0,2012.0,24.0,1,0,Comedy
3.5177556818181817,2010.0,11.0,704,261543980,Drama|Thriller
2.725,2007.0,11.0,20,239796444,Action|Drama|Thriller
2.65,1984.0,15.0,10,388424156,Drama|Romance
5.0,1957.0,15.0,1,0,Drama|Romance|War
3.5856014047410008,1991.0,50.0,1139,690613276,Adventure|Drama|Sci-Fi
3.4245283018867925,2008.0,24.0,53,263400737,Documentary
3.25,2017.0,8.0,2,10369796,Documentary
3.767468069120962,2017.0,26.0,2662,104184554,Action|Adventure|Fantasy
3.5,2003.0,14.0,2,7193684,Drama
3.872171758876961,1987.0,17.0,18165,634564160,Action|Crime|Drama
3.024159663865546,2008.0,11.0,476,336512856,Crime|Thriller
4.25,2014.0,17.0,2,19514766,Drama
4.041457286432161,1957.0,29.0,398,709985830,Drama
1.5,2017.0,8.0,2,4133345,Horror
3.4745042492917846,1995.0,8.0,1059,699287077,Documentary
3.75,1996.0,18.0,2,15998637,(no genres listed)
5.0,1975.0,17.0,1,0,Comedy
3.973415445817236,2009.0,2.0,26143,294308840,Adventure|Animation|Children|Drama
2.0,1998.0,12.0,1,0,Comedy
3.308727208355461,1996.0,21.0,5649,709606360,Drama|Romance
3.3333333333333335,1959.0,12.0,6,164417931,Action|Drama|War
3.1666666666666665,2012.0,8.0,3,24268139,(no genres listed)
3.75,1955.0,9.0,2,16978832,Animation|Children|Comedy
2.982233502538071,2000.0,15.0,197,575081944,Drama
1.5,1979.0,18.0,1,0,Horror
3.0,1944.0,10.0,3,235769848,Comedy|Musical
3.6666666666666665,1957.0,11.0,3,39323671,Comedy
3.697267424009825,2009.0,13.0,6514,281106392,Drama|Romance
4.0,2016.0,13.0,2,2904725,Adventure|Children|Fantasy
3.0,2013.0,14.0,1,0,Comedy
4.0,1956.0,15.0,1,0,Comedy
1.7547169811320755,1980.0,14.0,53,428826153,Comedy
2.875,1977.75,12.0,4,59593877,Comedy
3.34375,1967.0,21.0,16,244096836,Drama
3.2,1930.0,12.0,5,241807525,Comedy|Crime|Drama
2.359375,1972.0,14.0,32,310806077,Comedy
3.809734513274336,2007.0,14.0,113,307573360,Documentary
2.9375,1965.0,14.0,8,87121511,Adventure|Comedy
2.9411764705882355,1976.0,3.0,17,124840682,Comedy
3.5,1995.0,17.0,6,90144393,Comedy|Mystery|Romance
3.1578947368421053,2000.0,16.0,19,99072004,Action|Children
3.6561085972850678,2018.0,7.0,221,10303797,Action|Comedy|Horror|Sci-Fi|Thriller
3.25,2009.0,8.0,4,6614690,Comedy|Drama
3.0,1966.0,30.0,1,0,(no genres listed)
2.8333333333333335,1934.0,10.0,3,33225866,Drama
3.0,2008.0,6.0,2,39258192,Drama
3.5,2001.0,8.0,14,293552046,Drama
3.3015748031496064,2012.0,11.0,635,177935779,Drama|Romance|Sci-Fi
3.7,2010.0,39.0,15,215404181,Documentary
3.365740740740741,2005.0,20.0,756,426368689,Comedy|Drama|Romance
2.5,1959.0,23.0,1,0,Comedy
3.5,1927.0,8.0,2,35782630,Comedy|Drama
3.5946308724832217,2013.0,14.0,745,177991053,Romance|Sci-Fi|Thriller
3.263157894736842,2003.0,20.0,76,234679341,Comedy|Drama
2.5,2009.0,6.0,1,0,Drama
3.0756207674943568,2003.0,12.0,886,475981746,Comedy
3.1176470588235294,1974.0,21.0,68,447808285,Comedy
3.0,1990.0,6.0,8,233524173,Comedy|Drama
3.0794392523364484,1980.0,12.0,535,502034119,Drama
1.8571428571428572,1998.0,17.0,7,397987637,Drama
1.5555555555555556,2007.0,13.0,27,300598275,Action
2.6773275284661753,1998.0,12.0,2986,631213825,Horror|Thriller
2.18,2005.0,26.0,25,123529421,Horror|Thriller
2.170886075949367,2000.0,24.0,1264,566587070,Horror
2.0,1999.0,12.0,3,228637115,Action|Horror
3.3308550185873607,2000.0,7.0,269,534572697,Drama
3.6792452830188678,2011.0,9.0,53,185659393,Documentary
2.0,2015.0,4.0,14,69873453,Thriller
3.475806451612903,1981.0,17.0,62,448163318,Documentary
3.5,1968.0,15.0,3,34338921,Comedy|Drama
2.5,2011.0,5.0,2,162431735,Comedy|Drama
3.3636363636363638,1984.0,78.0,11,133265724,Animation|Comedy|Fantasy
3.0,1979.0,6.0,2,64461,Drama
3.0714285714285716,2017.2857142857142,11.0,7,8511140,Crime|Drama|Thriller
3.6666666666666665,2012.0,22.0,3,35882927,(no genres listed)
3.269230769230769,1980.0,9.0,429,513075158,Comedy
4.0,2007.0,10.0,2,1037699,(no genres listed)
3.1166666666666667,1992.0,11.0,30,450626128,Comedy|Drama
1.0,2013.0,15.0,2,47145190,Comedy
3.5,2012.0,11.0,8,42001101,Children|Drama
4.291958829205532,1995.0,19.0,62180,715067114,Crime|Mystery|Thriller
3.25,1946.0,59.0,6,192856670,Drama
3.1875,2013.0,6.0,8,135276668,Documentary
4.5,2000.0,12.0,1,0,(no genres listed)
4.0,2015.0,14.0,1,0,Comedy|Drama|Romance
3.0,1984.0,3.0,3,37890521,Adventure|Drama|War
2.8333333333333335,1987.0,31.0,6,33205832,Comedy
2.5,1992.0,50.0,1,0,Comedy
2.888888888888889,1982.0,33.0,9,31996982,Comedy
3.25,1986.0,29.0,8,60841237,Comedy
2.4,2004.0,32.0,5,76056156,Comedy
2.75,1981.0,26.0,8,31571451,Comedy
2.888888888888889,1983.0,42.0,9,64280025,Comedy
3.0454545454545454,1985.0,13.0,11,88145991,Comedy
2.0,1990.0,41.0,1,0,Comedy
3.125,1954.0,64.0,4,181973877,Drama|Romance
2.5,2011.0,9.0,1,0,Crime|Thriller
2.5,1993.0,10.0,1,0,(no genres listed)
2.8333333333333335,2014.0,17.0,3,104074216,Action|Drama
3.4015151515151514,1983.0,1.0,66,117101684,Drama|Sci-Fi
1.75,2010.0,44.0,2,3694018,Adventure|Comedy
3.913287332570754,2006.0,14.0,27101,395138677,Action|Sci-Fi|Thriller|IMAX
2.287058823529412,1991.0,16.0,425,496430795,Action|Comedy|Crime
2.727272727272727,1963.0,12.0,11,272961943,Drama
3.1149312377210214,2012.0,5.0,509,189538700,Horror|Thriller
3.078125,2013.0,7.0,256,163172159,Horror|Thriller
2.426829268292683,2014.0,12.0,82,119719071,Horror|Thriller
2.8333333333333335,2007.0,42.0,33,227236158,Action|Comedy|Crime
3.0757575757575757,1984.0,19.0,33,103417430,Action|Sci-Fi
2.1666666666666665,2015.0,6.0,3,59005195,Action|Crime|Horror|Thriller
2.5,2014.0,33.0,2,6783,Documentary
3.0,2015.0,12.0,3,42826840,(no genres listed)
5.0,2017.0,14.0,1,0,Documentary
3.3333333333333335,2011.0,4.0,6,27592987,Drama
3.5,1991.0,14.0,1,0,Horror
2.3,2005.0,23.0,5,75953412,Children|Comedy|Drama|Sci-Fi
4.1,1999.0,5.0,5,65740417,Romance
3.772727272727273,2008.0,16.0,11,83526710,Comedy|Drama|Romance|Thriller
4.142857142857143,1999.0,20.0,7,81867324,Crime|Drama|Thriller
4.0,1985.0,9.0,17,57610876,Comedy|Crime
2.9863636363636363,2007.0,7.0,770,360214470,Horror|Thriller
2.764705882352941,2009.0,24.0,34,266344071,Horror|Thriller
3.225457570715474,2014.9883527454242,8.0,601,102051559,Adventure|Comedy
3.2142857142857144,1945.0,22.0,7,93003689,Drama|Romance
3.625,1984.0,54.0,4,7336072,Children|Comedy
3.0,1952.0,24.0,1,0,(no genres listed)
3.0,2010.0,9.0,2,77492815,Comedy|Crime
2.5,1960.0,20.0,1,0,Comedy|Romance
3.9895833333333335,1980.0,27.0,96,41784528,Animation
3.5,1993.0,45.0,5,60965481,Documentary
3.107142857142857,2001.0,37.0,14,232305042,Comedy|Drama
4.0,1989.0,20.0,1,0,Comedy|Drama
1.6666666666666667,2012.0,6.0,3,25342637,(no genres listed)
3.776923076923077,1985.0,27.0,195,568568875,Drama
2.5,1935.0,13.0,1,0,(no genres listed)
3.6666666666666665,2015.0,22.0,3,48972029,(no genres listed)
3.0,2013.0,16.0,2,3176590,Comedy
5.0,1988.0,8.0,1,0,Drama
4.0,2003.0,9.0,4,92141043,Comedy|Drama
3.642857142857143,2007.0,35.0,7,100848889,Documentary
3.1020408163265305,1972.0,18.0,49,451189129,Crime|Drama
3.30625,1971.0,16.0,80,514487676,Western
3.6213235294117645,2002.0,19.0,136,452228621,Drama
2.75,1985.0,22.0,2,1808540,Drama|Romance
2.5,1975.0,28.0,1,0,Comedy
2.194993412384717,2001.0,9.0,759,549359735,Horror|Mystery
4.0,2016.0,20.0,6,72386900,Romance
3.1666666666666665,2013.0,14.0,12,117360119,Documentary
2.0,2017.0,17.0,1,0,Romance
2.916303400174368,2010.0,15.0,1147,271501331,Comedy|Romance
3.1666666666666665,1972.6666666666667,9.0,6,168778827,Drama
3.488888888888889,2008.0,27.0,45,269399164,Documentary
3.188787185354691,2017.0,43.0,874,37497415,Action|Adventure|Sci-Fi
2.5,1989.6666666666667,7.0,3,151033312,Western
1.5,1972.0,22.0,1,0,Drama
3.6092436974789917,1970.0,54.0,119,308917040,Adventure|Drama|Fantasy
2.75,1987.0,11.0,2,13887679,Comedy
3.426056338028169,2006.0,24.0,142,332424544,Comedy
2.7222222222222223,1986.0,8.0,9,97744057,Adventure|Animation|Children|Fantasy
3.0703703703703704,2009.0,15.0,540,264072863,Action|Drama|War
4.166666666666667,2009.0,4.0,3,119452788,Action|Drama
2.7329700272479562,2005.0,7.0,367,411854856,Adventure|Animation|Children|Comedy|Fantasy|War
3.7096774193548385,2007.0,10.0,31,56281486,Comedy|Romance
3.4628378378378377,2008.0,8.0,2368,307592927,Drama|Thriller|War
3.5,2001.0,6.0,1,0,(no genres listed)
3.2829218106995883,1983.0,11.0,486,477319039,Comedy|Romance
4.071428571428571,2006.0,17.0,14,88883608,Adventure|Drama|Romance
3.875,2014.0,15.0,32,102684442,Documentary
3.0,2017.0,15.0,3,8219328,Adventure|Crime|Thriller|Western
3.9166666666666665,1945.0,23.0,6,259757796,Drama
2.5,2015.0,14.0,5,71872432,Drama
3.5,2017.0,17.0,1,0,Horror
3.8333333333333335,1968.0,31.0,12,219994182,Drama
3.036480686695279,1967.0,19.0,233,474680933,Drama
3.5,1961.0,21.0,2,120279342,Sci-Fi
2.0,1954.0,19.0,1,0,Adventure
3.2222222222222223,1972.0,44.0,9,207096571,Action|Drama
2.5,1993.0,5.0,1,0,Drama
3.5843478260869563,1989.0,7.0,575,504959062,Drama|Romance
2.5,2005.0,4.0,1,0,(no genres listed)
3.0,2007.0,22.0,1,0,(no genres listed)
2.616788321167883,1986.0,4.0,137,533702533,Comedy|Horror
2.107142857142857,2013.0,6.0,14,81611926,Action|Comedy|Horror
2.0,1971.0,25.0,6,188295657,Documentary|Horror
3.25,2011.0,7.0,2,38329985,Drama|Horror|Thriller
2.8470394736842106,2014.0,15.0,304,137811686,Action|Comedy|Fantasy
2.5714285714285716,2008.0,18.0,14,210598072,Comedy|Horror
2.409090909090909,1933.0,16.0,11,126548627,Horror
2.5,2011.0,12.0,1,0,Horror
2.5,1972.0,14.0,11,71505068,Horror
2.0,2018.0,12.0,1,0,Horror
3.0,2017.0,26.0,1,0,Action|Comedy|Horror
2.6666666666666665,2012.0,11.0,3,47907879,Children
2.75,2003.0,48.0,26,157170683,Action|Comedy|Fantasy|Horror
2.6363636363636362,2009.0,70.0,33,275528833,Action|Comedy|Horror|Romance
1.125,1978.0,15.0,4,71455801,Comedy|Horror
3.435483870967742,1985.0,16.0,155,179114937,Animation|Fantasy|Horror
3.669462116830538,2000.0,45.0,1729,524146103,Animation|Fantasy|Horror|Sci-Fi
2.6875,1997.0,16.0,8,175622277,Fantasy|Horror
3.0878378378378377,1970.0,19.0,74,450333669,Horror
2.0,1989.0,18.0,1,0,Action|Comedy|Horror
2.51099404489235,1995.0,19.0,2183,713771114,Comedy|Horror|Romance
2.8333333333333335,2015.0,15.0,3,55185723,Drama
3.1946564885496183,1986.0,61.0,131,609838519,Horror
3.0849056603773586,1989.0,14.0,318,541451391,Comedy|Fantasy|Horror
2.25,1957.0,12.0,4,97467225,Horror|Sci-Fi|Thriller
0.8333333333333334,1996.0,10.0,3,24389618,Horror|Sci-Fi
2.794851380042463,1998.063694267516,8.0,1884,627640407,Horror|Western
1.8705234159779613,2010.0,13.0,363,253424172,Comedy
3.75,1985.0,18.0,2,359470,Action|Animation|Comedy|Fantasy|Horror|Sci-Fi
3.5833333333333335,1915.0,13.0,30,288890699,Action|Adventure|Drama|Horror|Thriller
2.75,2005.0,21.0,4,57525730,Action|Horror|Thriller
2.764705882352941,2012.1960784313726,5.0,51,179928538,Comedy|Horror|Romance
3.6795366795366795,1932.0,6.0,259,313383081,Fantasy|Horror
2.8,1974.0,8.0,5,30943106,Horror|Thriller
2.9078014184397163,1971.0,31.0,141,589268472,Fantasy|Horror|Thriller
2.6052631578947367,2009.0,17.0,19,218290183,Drama
3.4375,1991.0,8.0,16,269269895,Drama
3.5,2009.0,27.0,1,0,Documentary
3.75,2010.0,28.0,8,32130098,Documentary|Drama
2.834362808842653,2004.0,11.0,6152,454064299,Action|Adventure|Fantasy|Horror
3.0128205128205128,2004.0,34.0,39,96388442,Action|Animation|Fantasy|Horror
3.0,1979.0,14.0,1,0,Comedy|Drama
2.8548387096774195,2009.0,25.0,31,101666264,Comedy
3.3833955223880596,1996.0,8.0,536,679155970,Comedy|Drama
3.25,1999.0,12.0,2,17376224,Drama
2.8333333333333335,1977.0,7.0,3,51438607,Drama
4.0,1935.0,23.0,1,0,Drama
3.3854403229876358,2001.0,11.0,11889,529579451,Mystery|Romance|Sci-Fi|Thriller
3.0,1961.0,13.0,1,0,Drama
2.75,2008.0,15.0,4,49359000,Drama|Romance
3.0,2014.0,52.0,1,0,Documentary
3.5625,1971.1160714285713,15.0,448,459396653,Action|Drama
2.7777777777777777,2016.0,34.0,9,39444245,Drama|Fantasy|Romance
3.4285714285714284,2009.0,21.0,7,78910849,Documentary
2.4357142857142855,2010.0,23.0,140,237333267,Horror|Mystery|Thriller
3.1089181286549707,1993.0,14.0,684,535237705,Mystery|Thriller
3.930732002419843,1988.0,26.0,1653,542879088,Drama|Thriller
3.1761280931586606,2004.0,11.0,687,442144512,Drama|Romance
3.0,2013.0,7.0,2,447634,Documentary
3.125,1953.0,25.0,4,178750795,Drama
3.281213535589265,2008.0,13.0,1714,334204648,Action|Drama|Thriller
3.816746126340882,1994.0,20.0,1678,711278453,Drama
3.0,2006.0,8.0,6,67726450,Drama
2.75,1958.0,22.0,2,113875578,Action|Drama|Sci-Fi
3.1666666666666665,2011.0,7.0,21,194605463,Comedy|Drama
2.5,2018.0,9.0,3,1503762,Comedy
1.75,2011.0,26.0,4,42863552,Crime
2.3333333333333335,2012.0,22.0,3,10987305,(no genres listed)
3.009259259259259,2004.0,43.0,54,214302132,Action|Comedy|Crime|Thriller
2.3333333333333335,2012.0,24.0,3,10986962,(no genres listed)
2.676470588235294,2011.0,48.0,17,187334210,Action|Crime|Film-Noir
3.125,2012.0,67.0,8,78886508,Crime|Drama
2.8333333333333335,2007.0,55.0,3,70620694,Crime|Drama|Thriller
3.0,2011.0,23.0,2,12035510,Action|Crime|Thriller
3.0555555555555554,2008.0,52.0,9,166257941,Crime|Drama|Thriller
3.0,2001.0,12.0,1,0,Drama
3.625,1983.0,7.0,4,33505417,Drama
3.9,1925.0,17.0,5,233651928,Crime|Drama|Romance
3.0,1947.0,12.0,1,0,Comedy
3.5,1950.0,14.0,21,308772047,Drama
4.0,2017.0,19.0,1,0,Comedy
3.8333333333333335,2014.0,7.0,3,79447768,Drama
1.6666666666666667,2014.0,13.0,3,45325017,Horror
3.089653145208701,1999.0,13.0,3402,622525647,Comedy|Drama
3.25,2007.0,8.0,2,84753582,Drama
4.166666666666667,2004.0,16.0,3,1237347,Comedy
2.2857142857142856,1939.0,46.0,14,152536242,Adventure|Fantasy
2.5,1977.0,24.0,2,8261569,Animation
3.4170616113744074,2000.0,5.0,211,552928356,Drama
3.4130434782608696,1973.0,20.0,46,273042566,Horror|Mystery
3.3333333333333335,2009.0,6.0,12,107791607,(no genres listed)
0.5,2016.0,36.0,4,4588558,Documentary
2.5,2002.0,13.0,2,59320976,Comedy
4.5,2017.0,7.0,1,0,Drama
4.166666666666667,2012.0,17.0,3,89949219,Drama
3.4285714285714284,2011.0,9.0,7,60234368,(no genres listed)
3.8333333333333335,2010.0,5.0,12,94130671,Drama|Romance
2.3125,2015.0,8.0,8,64036454,Action|Children
3.25,1969.0,9.0,2,28558408,(no genres listed)
3.542056074766355,2004.0,10.0,107,436840969,Drama|Musical|Romance
3.0,1994.0,5.0,1,0,Children|Comedy
2.8,2014.0,6.0,5,58517503,Action
2.5,1988.0,7.0,1,0,Action|Drama|Horror
2.8029556650246303,1997.0,54.0,2842,681890953,Comedy
3.1666666666666665,1995.0,33.0,6,57236900,(no genres listed)
5.0,2014.0,32.0,1,0,(no genres listed)
5.0,2014.0,31.0,1,0,(no genres listed)
3.0555555555555554,1996.0,38.0,9,61064705,Adventure|Animation|Children|Comedy
0.75,2005.0,39.0,2,30477859,Animation|Children
3.1,2000.0,47.0,5,54291601,(no genres listed)
2.4,1994.0,44.0,5,57236925,(no genres listed)
2.4375,1997.0,34.0,8,61055011,Animation|Children
3.3,2000.0,38.0,5,57236913,(no genres listed)
2.5,2006.0,37.0,4,47465087,Adventure|Children
2.4166666666666665,2005.0,30.0,6,55877280,Animation|Children
2.1,2001.0,36.0,5,57236917,(no genres listed)
2.0,1998.0,29.0,6,57236907,(no genres listed)
1.875,2005.0,65.0,4,52931944,Animation|Children
3.4444444444444446,1995.0,32.0,9,61055001,(no genres listed)
1.6666666666666667,2006.0,50.0,3,40691909,Adventure|Animation|Children
1.125,2003.0,37.0,4,33422967,Animation|Children
3.4166666666666665,1998.0,59.0,6,37452364,Animation|Children
0.5,2001.0,46.0,1,0,Animation|Children
1.0,2007.0,41.0,1,0,Adventure|Children
0.5,2008.0,65.0,2,30477861,Adventure|Animation|Children|Comedy
3.75,1997.0,29.0,8,46832614,Animation|Children
2.7142857142857144,1993.0,40.0,7,57236922,Animation|Children
3.6052631578947367,2010.0,9.0,19,129751975,Comedy|Documentary
2.206896551724138,2013.0,10.0,29,161564285,Thriller
5.0,1975.0,11.0,1,0,(no genres listed)
2.0,1932.0,18.0,1,0,(no genres listed)
3.5,2017.0,13.0,4,20701569,(no genres listed)
2.0,2017.0,22.0,1,0,Action|Comedy|Romance
3.0,1987.0,10.0,1,0,Action|Drama
3.875,2014.0,21.0,4,8736323,Comedy|Drama|Romance
3.0,2011.0,10.0,1,0,Action
3.0,2018.0,15.0,1,0,Documentary|Drama
3.5,2014.0,11.0,1,0,Comedy|Romance
3.8333333333333335,2016.0,20.0,15,76306883,Drama
3.3,2014.0,12.0,5,40505770,Comedy|Drama|Fantasy
3.3333333333333335,1997.0,13.0,3,39833149,Sci-Fi
2.3125,1998.0,21.0,136,598786063,Comedy|Romance
